date,no,league,lgc,lam,xg_h,xg_a,shot_h,shot_a,sot_h,sot_a,cor_h,cor_a,big_h,big_a,inj_h,inj_a,temp,rain,rank_gap,h2h_edge,xg_diff,shot_diff,sot_diff,cor_diff,big_diff,inj_diff,act,act_dir,act_htft,act_balls,act_h,act_a,act_hh,act_ha,v11_dir_hit,v11_score_hit,v11_ht_hit,v11_ou_hit
2026-09-12,001,韩职,lg-k1,2.69,,,9.0,9.0,3.0,3.0,6.0,9.0,,,,,27.0,,5.0,,,0.0,0.0,-3.0,,,2-1（0-0）,主胜,平胜,3,2,1,0.0,0.0,ok,ok,ok,ok
2026-09-12,002,韩职,lg-k1,2.7,,,8.0,15.0,3.0,11.0,1.0,5.0,,,,,28.0,,2.0,,,-7.0,-8.0,-4.0,,,1-2（1-1）,客胜,平负,3,1,2,1.0,1.0,ok,ok,ok,ok
2026-09-12,003,日职,lg-j1,2.95,4.53,0.42,20.0,10.0,11.0,3.0,9.0,4.0,5.0,0.0,,,27.0,,4.0,0.7,4.11,10.0,8.0,5.0,5.0,,6-1（3-0）,主胜,胜胜,7,6,1,3.0,0.0,ok,no,ok,no
2026-09-12,004,日职,lg-j1,3.19,0.73,3.58,11.0,16.0,5.0,9.0,5.0,13.0,0.0,8.0,,,28.0,24.0,7.0,0.4,-2.85,-5.0,-4.0,-8.0,-8.0,,0-2（0-1）,客胜,负负,2,0,2,0.0,1.0,ok,no,ok,no
2026-09-12,005,西甲,lg-laliga,2.75,1.46,2.35,11.0,16.0,7.0,13.0,4.0,6.0,2.0,4.0,,,22.0,,11.0,,-0.8900000000000001,-5.0,-6.0,-2.0,-2.0,,2-1（1-1）,主胜,平胜,3,2,1,1.0,1.0,no,no,no,
2026-09-12,006,意甲,lg-sa,2.8,1.86,1.95,17.0,26.0,5.0,6.0,8.0,9.0,2.0,1.0,,,27.0,,12.0,,-0.08999999999999986,-9.0,-1.0,-1.0,1.0,,1-1（0-1）,平,负平,2,1,1,0.0,1.0,ok,ok,no,ok
2026-09-12,007,德甲,lg-bundes,3.55,2.36,0.21,19.0,5.0,9.0,0.0,6.0,2.0,2.0,0.0,,,24.0,,15.0,,2.15,14.0,9.0,4.0,2.0,,5-0（2-0）,主胜,胜胜,5,5,0,2.0,0.0,ok,no,ok,no
2026-09-12,008,德甲,lg-bundes,3.5,2.09,2.15,19.0,11.0,5.0,5.0,4.0,5.0,2.0,3.0,,,25.0,,8.0,,-0.06000000000000005,8.0,0.0,-1.0,-1.0,,1-3（0-2）,客胜,负负,4,1,3,0.0,2.0,no,no,no,ok
2026-09-12,010,德甲,lg-bundes,3.85,1.09,2.42,8.0,30.0,5.0,5.0,2.0,14.0,1.0,0.0,,,22.0,,6.0,,-1.3299999999999998,-22.0,0.0,-12.0,1.0,,2-2（0-1）,平,负平,4,2,2,0.0,1.0,ok,no,no,ok
2026-09-12,011,德甲,lg-bundes,3.3,2.6,2.23,20.0,16.0,8.0,5.0,5.0,7.0,6.0,5.0,,,25.0,0.0,,0.3,0.3700000000000001,4.0,3.0,-2.0,1.0,,2-1（1-0）,主胜,胜胜,3,2,1,1.0,0.0,no,no,no,ok
2026-09-12,009,德甲,lg-bundes,2.75,1.68,0.42,14.0,10.0,8.0,0.0,7.0,3.0,7.0,0.0,,,21.0,,9.0,,1.26,4.0,8.0,4.0,7.0,,3-0（1-0）,主胜,胜胜,3,3,0,1.0,0.0,ok,no,ok,ok
2026-09-12,012,英超,lg-eng,3.2,0.91,1.38,12.0,14.0,7.0,5.0,10.0,4.0,2.0,4.0,,,23.0,0.0,,0.9,-0.46999999999999986,-2.0,2.0,6.0,-2.0,,2-2（1-2）,平,负平,4,2,2,1.0,2.0,no,no,no,ok
2026-09-12,013,英超,lg-eng,3.0,1.75,0.5,20.0,8.0,10.0,2.0,2.0,1.0,4.0,2.0,,,21.0,0.0,,-0.7,1.25,12.0,8.0,1.0,2.0,,2-2（1-1）,平,平平,4,2,2,1.0,1.0,ok,no,ok,ok
2026-09-12,014,英超,lg-eng,2.1,0.82,2.28,7.0,22.0,5.0,7.0,6.0,1.0,2.0,6.0,,,21.0,40.0,,0.75,-1.46,-15.0,-2.0,5.0,-4.0,,1-2（0-0）,客胜,平负,3,1,2,0.0,0.0,no,no,no,ok
2026-09-12,015,英超,lg-eng,,0.62,1.68,11.0,12.0,4.0,6.0,6.0,3.0,1.0,3.0,,,23.0,0.0,1.0,,-1.06,-1.0,-2.0,3.0,-2.0,,2-3（1-2）,客胜,负负,5,2,3,1.0,2.0,no,no,ok,no
2026-09-12,016,英超,lg-eng,,1.28,0.7,14.0,10.0,3.0,4.0,5.0,8.0,4.0,1.0,,,20.0,0.0,,,0.5800000000000001,4.0,-1.0,-3.0,3.0,,0-0（0-0）,平,平平,0,0,0,0.0,0.0,ok,no,no,no
2026-09-12,017,西甲,lg-laliga,2.3,1.05,1.43,11.0,6.0,4.0,3.0,3.0,4.0,1.0,2.0,,,28.0,0.0,4.0,,-0.3799999999999999,5.0,1.0,-1.0,-1.0,,0-2（0-2）,客胜,负负,2,0,2,0.0,2.0,no,no,ok,ok
2026-09-12,018,法甲,lg-ligue1,,1.02,1.05,13.0,12.0,2.0,3.0,2.0,7.0,0.0,1.0,,,26.0,0.0,4.0,,-0.030000000000000027,1.0,-1.0,-5.0,-1.0,,1-1（0-0）,平,平平,2,1,1,0.0,0.0,ok,ok,ok,no
2026-09-12,019,沙职,lg-spl,2.6,1.32,5.41,15.0,20.0,4.0,10.0,4.0,2.0,2.0,7.0,,,39.0,0.0,11.0,-0.577,-4.09,-5.0,-6.0,2.0,-5.0,,0-6（0-3）,客胜,负负,6,0,6,0.0,3.0,ok,no,ok,no
2026-09-12,020,意甲,lg-sa,2.25,2.01,1.25,8.0,16.0,6.0,7.0,2.0,5.0,4.0,4.0,,,27.0,0.0,2.0,,0.7599999999999998,-8.0,-1.0,-3.0,0.0,,2-2（2-0）,平,胜平,4,2,2,2.0,0.0,ok,no,no,no
2026-09-12,021,挪超,lg-nor,3.2,1.81,2.2,20.0,15.0,10.0,9.0,4.0,4.0,2.0,1.0,,,15.0,0.0,3.0,0.2,-0.3900000000000001,5.0,1.0,0.0,1.0,,5-3（4-0）,主胜,胜胜,8,5,3,4.0,0.0,ok,no,ok,no
2026-09-12,022,英超,lg-eng,2.75,0.69,1.11,14.0,12.0,2.0,3.0,5.0,6.0,1.0,2.0,,,24.0,0.0,10.0,,-0.42000000000000015,2.0,-1.0,-1.0,-1.0,,0-0（0-0）,平,平平,0,0,0,0.0,0.0,ok,no,ok,no
2026-09-12,023,德甲,lg-bundes,3.5,1.65,1.12,15.0,14.0,6.0,5.0,8.0,5.0,1.0,2.0,,,22.0,0.0,,,0.5299999999999998,1.0,1.0,3.0,-1.0,,1-1（1-0）,平,胜平,2,1,1,1.0,0.0,ok,ok,no,no
2026-09-12,024,西甲,lg-laliga,2.6,2.39,0.84,19.0,3.0,3.0,1.0,7.0,1.0,4.0,1.0,,,24.0,0.0,9.0,,1.5500000000000003,16.0,2.0,6.0,3.0,,1-1（0-0）,平,平平,2,1,1,0.0,0.0,no,no,no,ok
2026-09-12,025,葡超,lg-prime,2.95,1.59,2.6,15.0,17.0,5.0,4.0,5.0,10.0,3.0,4.0,,,31.0,0.0,17.0,,-1.01,-2.0,1.0,-5.0,-1.0,,1-4（1-1）,客胜,平负,5,1,4,1.0,1.0,ok,no,ok,no
2026-09-12,026,荷甲,lg-ered,3.55,0.71,4.13,8.0,27.0,4.0,11.0,3.0,11.0,1.0,8.0,,,20.0,0.0,2.0,,-3.42,-19.0,-7.0,-8.0,-7.0,,1-5（0-1）,客胜,负负,6,1,5,0.0,1.0,ok,no,ok,no
2026-09-12,027,意甲,lg-sa,2.1,1.74,1.32,22.0,5.0,4.0,5.0,3.0,2.0,1.0,2.0,,,21.0,0.0,1.0,0.179,0.41999999999999993,17.0,-1.0,1.0,-1.0,,1-2（1-1）,客胜,平负,3,1,2,1.0,1.0,no,no,no,no
2026-09-12,028,法甲,lg-ligue1,2.65,0.3,0.5,6.0,5.0,4.0,1.0,4.0,3.0,1.0,0.0,,,22.0,0.0,1.0,0.0,-0.2,1.0,3.0,1.0,1.0,,0-0（0-0）,平,平平,0,0,0,0.0,0.0,ok,no,ok,no
2026-09-12,029,英超,lg-eng,2.5,1.8,1.88,12.0,11.0,3.0,5.0,4.0,2.0,3.0,3.0,,,18.0,0.0,10.0,,-0.07999999999999985,1.0,-2.0,2.0,0.0,,0-2（0-0）,客胜,平负,2,0,2,0.0,0.0,ok,ok,ok,ok
2026-09-12,030,西甲,lg-laliga,3.0,2.62,1.21,24.0,18.0,11.0,7.0,11.0,5.0,4.0,1.0,,,28.0,0.0,11.0,0.3,1.4100000000000001,6.0,4.0,6.0,3.0,,4-1（3-0）,主胜,胜胜,5,4,1,3.0,0.0,ok,no,ok,no
2026-07-21,001,韩职,lg-k1,,0.84,0.83,12.0,11.0,4.0,6.0,5.0,2.0,,,,,,,,,0.010000000000000009,1.0,-2.0,3.0,,,1-1（1-1）,平,平平,2,1,1,1.0,1.0,no,ok,ok,
2026-07-21,002,韩职,lg-k1,,1.87,0.89,16.0,12.0,2.0,3.0,5.0,5.0,,,,,,,,,0.9800000000000001,4.0,-1.0,0.0,,,0-0（0-0）,平,平平,0,0,0,0.0,0.0,no,no,ok,
2026-07-21,003,韩职,lg-k1,,0.69,3.06,9.0,21.0,3.0,7.0,2.0,2.0,,,,,,,,,-2.37,-12.0,-4.0,0.0,,,1-2（1-1）,客胜,平负,3,1,2,1.0,1.0,no,no,ok,
2026-07-22,001,韩职,lg-k1,,2.82,0.71,17.0,8.0,,,,,,,,,,,,,2.11,9.0,,,,,3-1（1-0）,主胜,胜胜,4,3,1,1.0,0.0,ok,no,no,
2026-07-22,002,韩职,lg-k1,,,,13.0,18.0,5.0,8.0,3.0,5.0,,,,,,,,,,-5.0,-3.0,-2.0,,,2-3（1-1）,客胜,平负,5,2,3,1.0,1.0,no,no,no,
2026-07-22,003,韩职,lg-k1,,,,,,,,,,,,,,,,,,,,,,,,1-1（1-1）,平,平平,2,1,1,1.0,1.0,no,no,no,
2026-07-22,004,巴甲,lg-bras,,1.23,1.13,16.0,21.0,,,,,,,,,,,,,0.10000000000000009,-5.0,,,,,1-1（1-0）,平,胜平,2,1,1,1.0,0.0,no,ok,ok,
2026-07-22,005,欧冠,lg-ucl,,,,,,,,,,,,,,,,,,,,,,,,1-0（1-0）,主胜,胜胜,1,1,0,1.0,0.0,no,ok,ok,
2026-07-22,006,欧冠,lg-ucl,,,,,,4.0,7.0,4.0,2.0,,,,,,,,,,,-3.0,2.0,,,1-4（0-2）,客胜,负负,5,1,4,0.0,2.0,ok,no,ok,
2026-07-22,007,欧冠,lg-ucl,,,,,,6.0,6.0,4.0,12.0,,,,,,,,,,,0.0,-8.0,,,4-0（1-0）,主胜,胜胜,4,4,0,1.0,0.0,ok,no,ok,
2026-07-23,001,挪超,lg-nor,,2.71,0.49,21.0,2.0,9.0,1.0,,,,,,,,,,,2.2199999999999998,19.0,8.0,,,,3-0（1-0）,主胜,胜胜,3,3,0,1.0,0.0,no,no,no,
2026-07-23,002,挪超,lg-nor,,0.97,1.36,13.0,11.0,,,,,,,,,,,,,-0.3900000000000001,2.0,,,,,1-2（0-1）,客胜,负负,3,1,2,0.0,1.0,ok,no,no,
2026-07-23,003,美职联,lg-mls,,2.29,1.84,14.0,15.0,7.0,4.0,8.0,4.0,,,,,,,,,0.44999999999999996,-1.0,3.0,4.0,,,3-2（1-1）,主胜,平胜,5,3,2,1.0,1.0,no,no,no,
2026-07-23,004,巴甲,lg-bras,,0.94,1.32,13.0,10.0,3.0,6.0,5.0,3.0,,,,,,,,,-0.3800000000000001,3.0,-3.0,2.0,,,0-4（0-2）,客胜,负负,4,0,4,0.0,2.0,no,no,no,
2026-07-23,005,巴甲,lg-bras,,0.9,2.05,18.0,11.0,,,,,,,,,,,,,-1.15,7.0,,,,,1-2（1-0）,客胜,胜负,3,1,2,1.0,0.0,no,no,no,
2026-07-23,006,美职联,lg-mls,,2.71,1.16,29.0,12.0,6.0,3.0,12.0,7.0,,,,,,,,,1.55,17.0,3.0,5.0,,,3-1（2-0）,主胜,胜胜,4,3,1,2.0,0.0,ok,no,no,
2026-07-23,007,欧冠资格赛,lg-ucl,,,,25.0,2.0,10.0,0.0,11.0,2.0,,,,,,,,,,23.0,10.0,9.0,,,1-0（1-0）,主胜,胜胜,1,1,0,1.0,0.0,no,no,no,
2026-07-23,008,巴甲,lg-bras,,1.66,0.18,15.0,3.0,,,,,,,,,,,,,1.48,12.0,,,,,3-0（3-0）,主胜,胜胜,3,3,0,3.0,0.0,ok,no,no,
2026-07-23,009,巴甲,lg-bras,,,,19.0,5.0,6.0,1.0,9.0,3.0,,,,,,,,,,14.0,5.0,6.0,,,0-0（0-0）,平,平平,0,0,0,0.0,0.0,no,no,no,
2026-07-24,001,欧联资格赛,lg-uel,,,,12.0,6.0,6.0,4.0,5.0,2.0,,,,,,,,,,6.0,2.0,3.0,,,1-1（0-1）,平,负平,2,1,1,0.0,1.0,no,no,no,
2026-07-24,002,欧联资格赛,lg-uel,,,,17.0,14.0,6.0,4.0,6.0,5.0,,,,,,,,,,3.0,2.0,1.0,,,2-1（1-1）,主胜,平胜,3,2,1,1.0,1.0,no,no,no,
2026-07-24,003,欧联资格赛,lg-uel,,,,28.0,5.0,7.0,1.0,5.0,2.0,,,,,,,,,,23.0,6.0,3.0,,,1-0（1-0）,主胜,胜胜,1,1,0,1.0,0.0,no,ok,no,
2026-07-24,004,欧联资格赛,lg-uel,,,,18.0,9.0,7.0,2.0,4.0,4.0,,,,,,,,,,9.0,5.0,0.0,,,1-2（1-1）,客胜,平负,3,1,2,1.0,1.0,no,no,no,
2026-07-24,005,欧联资格赛,lg-uel,,,,,,,,,,,,,,,,,,,,,,,,2-0（0-0）,主胜,平胜,2,2,0,0.0,0.0,ok,ok,no,
2026-07-25,001,韩职,lg-k1,,1.39,2.62,15.0,12.0,,,,,,,,,,,,,-1.2300000000000002,3.0,,,,,3-2（1-1）,主胜,平胜,5,3,2,1.0,1.0,no,no,ok,
2026-07-25,002,韩职,lg-k1,,2.09,1.54,17.0,10.0,,,,,,,,,,,,,0.5499999999999998,7.0,,,,,0-2（0-0）,客胜,平负,2,0,2,0.0,0.0,no,no,ok,
2026-07-25,003,瑞超,lg-swe,,0.93,1.8,12.0,18.0,,,,,,,,,,,,,-0.87,-6.0,,,,,0-1（0-1）,客胜,负负,1,0,1,0.0,1.0,ok,ok,ok,
2026-07-25,004,芬超,lg-fin,,,,18.0,16.0,7.0,7.0,,,,,,,,,,,,2.0,0.0,,,,1-1（1-0）,平,胜平,2,1,1,1.0,0.0,no,no,no,
2026-07-25,005,挪超,lg-nor,,0.5,1.69,7.0,22.0,,,,,,,,,,,,,-1.19,-15.0,,,,,1-2（1-1）,客胜,平负,3,1,2,1.0,1.0,no,no,no,
2026-07-25,006,芬超,lg-fin,,,,14.0,9.0,6.0,3.0,,,,,,,,,,,,5.0,3.0,,,,3-1（3-0）,主胜,胜胜,4,3,1,3.0,0.0,ok,ok,ok,
2026-07-25,007,瑞超,lg-swe,,0.67,0.32,7.0,6.0,,,,,,,,,,,,,0.35000000000000003,1.0,,,,,2-1（1-1）,主胜,平胜,3,2,1,1.0,1.0,ok,ok,ok,
2026-07-25,008,芬超,lg-fin,,,,10.0,21.0,4.0,4.0,,,,,,,,,,,,-11.0,0.0,,,,2-1（1-0）,主胜,胜胜,3,2,1,1.0,0.0,no,no,no,
2026-07-25,009,瑞超,lg-swe,,2.65,0.69,14.0,13.0,,,,,,,,,,,,,1.96,1.0,,,,,2-0（1-0）,主胜,胜胜,2,2,0,1.0,0.0,ok,ok,ok,
2026-07-26,001,韩职,lg-k1,,1.55,1.57,19.0,8.0,,,,,,,,,,,,,-0.020000000000000018,11.0,,,,,1-3（0-2）,客胜,负负,4,1,3,0.0,2.0,no,no,no,
2026-07-26,002,韩职,lg-k1,,1.71,1.05,15.0,8.0,,,,,,,,,,,,,0.6599999999999999,7.0,,,,,1-1（0-1）,平,负平,2,1,1,0.0,1.0,no,ok,no,
2026-07-26,003,韩职,lg-k1,,1.37,2.41,8.0,31.0,,,,,,,,,,,,,-1.04,-23.0,,,,,1-2（1-1）,客胜,平负,3,1,2,1.0,1.0,ok,ok,ok,
2026-07-26,004,韩职,lg-k1,,1.82,2.4,12.0,19.0,,,,,,,,,,,,,-0.5799999999999998,-7.0,,,,,2-1（2-0）,主胜,胜胜,3,2,1,2.0,0.0,no,no,no,
2026-07-26,005,瑞超,lg-swe,,0.31,1.89,6.0,24.0,,,,,,,,,,,,,-1.5799999999999998,-18.0,,,,,1-1（0-0）,平,平平,2,1,1,0.0,0.0,ok,ok,ok,
2026-07-26,006,瑞超,lg-swe,,2.25,1.69,13.0,12.0,,,,,,,,,,,,,0.56,1.0,,,,,4-1（2-1）,主胜,胜胜,5,4,1,2.0,1.0,no,no,ok,
2026-07-26,007,芬超,lg-fin,,,,25.0,9.0,7.0,2.0,,,,,,,,,,,,16.0,5.0,,,,1-2（0-2）,客胜,负负,3,1,2,0.0,2.0,ok,ok,ok,
2026-07-26,008,芬超,lg-fin,,,,9.0,10.0,3.0,2.0,,,,,,,,,,,,-1.0,1.0,,,,1-0（1-0）,主胜,胜胜,1,1,0,1.0,0.0,ok,ok,ok,
2026-07-26,009,挪超,lg-nor,,2.46,2.91,16.0,19.0,,,,,,,,,,,,,-0.4500000000000002,-3.0,,,,,2-3（0-3）,客胜,负负,5,2,3,0.0,3.0,no,no,no,
2026-07-26,010,芬超,lg-fin,,,,13.0,11.0,4.0,6.0,,,,,,,,,,,,2.0,-2.0,,,,1-0（1-0）,主胜,胜胜,1,1,0,1.0,0.0,ok,ok,ok,
2026-07-26,011,瑞超,lg-swe,,,,17.0,6.0,6.0,4.0,,,,,,,,,,,,11.0,2.0,,,,1-1（0-0）,平,平平,2,1,1,0.0,0.0,no,no,ok,
2026-07-26,012,瑞超,lg-swe,,0.95,1.13,12.0,9.0,,,,,,,,,,,,,-0.17999999999999994,3.0,,,,,1-2（1-2）,客胜,负负,3,1,2,1.0,2.0,ok,ok,ok,
2026-07-26,013,挪超,lg-nor,,1.82,1.72,12.0,14.0,,,,,,,,,,,,,0.10000000000000009,-2.0,,,,,1-0（1-0）,主胜,胜胜,1,1,0,1.0,0.0,ok,ok,ok,
2026-07-26,014,挪超,lg-nor,,0.62,3.25,7.0,16.0,,,,,,,,,,,,,-2.63,-9.0,,,,,0-3（0-1）,客胜,负负,3,0,3,0.0,1.0,ok,ok,ok,
2026-07-26,015,挪超,lg-nor,,0.44,4.38,8.0,19.0,,,,,,,,,,,,,-3.94,-11.0,,,,,2-4（1-1）,客胜,平负,6,2,4,1.0,1.0,ok,no,ok,
2026-07-26,016,巴甲,lg-bras,,2.8,1.34,14.0,13.0,,,,,,,,,,,,,1.4599999999999997,1.0,,,,,2-0（1-0）,主胜,胜胜,2,2,0,1.0,0.0,ok,no,ok,
2026-07-26,017,巴甲,lg-bras,,1.83,0.97,21.0,5.0,,,,,,,,,,,,,0.8600000000000001,16.0,,,,,2-2（1-0）,平,胜平,4,2,2,1.0,0.0,no,no,ok,
2026-07-26,018,美职联,lg-mls,,1.29,0.48,19.0,6.0,,,,,,,,,,,,,0.81,13.0,,,,,1-0（0-0）,主胜,平胜,1,1,0,0.0,0.0,no,no,ok,
2026-07-26,019,美职联,lg-mls,,3.22,1.29,19.0,9.0,5.0,2.0,,,,,,,,,,,1.9300000000000002,10.0,3.0,,,,1-1（0-1）,平,负平,2,1,1,0.0,1.0,no,no,no,
2026-07-27,001,巴甲,lg-bras,,2.01,0.5,18.0,4.0,6.0,1.0,5.0,2.0,,,,,,,,,1.5099999999999998,14.0,5.0,3.0,,,1-1（0-0）,平,平平,2,1,1,0.0,0.0,no,no,ok,
2026-07-27,002,巴甲,lg-bras,,1.28,1.07,12.0,7.0,5.0,3.0,9.0,2.0,,,,,,,,,0.20999999999999996,5.0,2.0,7.0,,,1-1（0-0）,平,平平,2,1,1,0.0,0.0,ok,ok,ok,
2026-07-27,003,挪超,lg-nor,,1.88,2.24,19.0,22.0,7.0,7.0,4.0,10.0,,,,,,,,,-0.3600000000000003,-3.0,0.0,-6.0,,,1-1（0-1）,平,负平,2,1,1,0.0,1.0,no,no,ok,
2026-07-28,001,欧冠资格赛,lg-ucl,,,,7.0,8.0,2.0,4.0,8.0,5.0,,,,,,,,,,-1.0,-2.0,3.0,,,0-2（0-0）,客胜,平负,2,0,2,0.0,0.0,ok,no,ok,
2026-07-28,002,瑞超,lg-swe,,2.58,0.36,18.0,5.0,,,,,,,,,,,,,2.22,13.0,,,,,0-0（0-0）,平,平平,0,0,0,0.0,0.0,no,no,ok,
2026-07-28,003,挪超,lg-nor,,2.86,0.63,24.0,7.0,,,,,,,,,,,,,2.23,17.0,,,,,4-0（2-0）,主胜,胜胜,4,4,0,2.0,0.0,ok,no,ok,
2026-07-29,002,欧冠资格赛,lg-ucl,,,,25.0,2.0,10.0,0.0,11.0,2.0,,,,,,,,,,23.0,10.0,9.0,,,1-0（1-0）,主胜,胜胜,1,1,0,1.0,0.0,ok,ok,ok,
2026-07-29,003,欧冠资格赛,lg-ucl,,0.68,2.47,15.0,17.0,4.0,9.0,8.0,2.0,,,,,,,,,-1.79,-2.0,-5.0,6.0,,,0-2（0-0）,客胜,平负,2,0,2,0.0,0.0,ok,no,ok,
2026-07-30,001,欧冠,lg-ucl,,2.38,2.27,18.0,14.0,,,,,,,,,,,,,0.10999999999999988,4.0,,,,,0-3（0-1）,客胜,负负,3,0,3,0.0,1.0,no,no,no,
2026-07-30,002,巴甲,lg-bras,,1.35,0.9,8.0,13.0,4.0,2.0,6.0,3.0,,,,,,,,,0.45000000000000007,-5.0,2.0,3.0,,,2-1（1-1）,主胜,平胜,3,2,1,1.0,1.0,ok,ok,ok,
2026-07-30,003,巴甲,lg-bras,,1.24,1.34,16.0,14.0,,,,,,,,,,,,,-0.10000000000000009,2.0,,,,,1-1（1-0）,平,胜平,2,1,1,1.0,0.0,no,no,no,
2026-07-30,004,巴甲,lg-bras,,2.23,0.34,25.0,10.0,11.0,0.0,8.0,1.0,,,,,,,,,1.89,15.0,11.0,7.0,,,0-0（0-0）,平,平平,0,0,0,0.0,0.0,no,no,ok,
2026-07-30,005,巴甲,lg-bras,,0.48,1.39,10.0,16.0,,,,,,,,,,,,,-0.9099999999999999,-6.0,,,,,0-4（0-2）,客胜,负负,4,0,4,0.0,2.0,ok,no,ok,
2026-07-31,001,欧联资格赛,lg-uel,,1.28,1.88,16.0,14.0,,,,,,,,,,,,,-0.5999999999999999,2.0,,,,,0-2（0-0）,客胜,平负,2,0,2,0.0,0.0,no,no,no,
2026-07-31,002,欧联资格赛,lg-uel,,,,26.0,8.0,9.0,2.0,9.0,2.0,,,,,,,,,,18.0,7.0,7.0,,,2-0（1-0）,主胜,胜胜,2,2,0,1.0,0.0,no,no,no,
2026-07-31,003,欧联资格赛,lg-uel,,,,18.0,6.0,6.0,2.0,10.0,0.0,,,,,,,,,,12.0,4.0,10.0,,,3-1（0-1）,主胜,负胜,4,3,1,0.0,1.0,no,no,no,
2026-07-31,004,欧联资格赛,lg-uel,,1.76,1.31,6.0,21.0,,,,,,,,,,,,,0.44999999999999996,-15.0,,,,,2-2,平,,4,2,2,,,no,no,no,
2026-07-31,005,欧联资格赛,lg-uel,,4.01,1.04,25.0,11.0,,,,,,,,,,,,,2.9699999999999998,14.0,,,,,5-0（1-0）,主胜,胜胜,5,5,0,1.0,0.0,ok,no,ok,
2026-07-31,006,巴甲,lg-bras,,1.34,0.58,7.0,4.0,,,,,,,,,,,,,0.7600000000000001,3.0,,,,,0-0（0-0）,平,平平,0,0,0,0.0,0.0,ok,no,ok,
2026-09-06,013,西甲,lg-laliga,,0.67,4.05,3.0,25.0,2.0,10.0,,,,,,,32.0,,3.0,-0.5,-3.38,-22.0,-8.0,,,,0-5（0-2）,客胜,负负,5,0,5,0.0,2.0,ok,no,ok,no
2026-09-06,014,葡超,lg-prime,,1.8,0.32,16.0,5.0,6.0,3.0,,,,,,,25.0,,2.0,-0.077,1.48,11.0,3.0,,,,4-0（1-0）,主胜,胜胜,4,4,0,1.0,0.0,ok,no,ok,no
2026-09-06,015,挪超,lg-nor,,1.81,0.18,24.0,5.0,6.0,1.0,,,,,,,0.0,,9.0,0.0,1.6300000000000001,19.0,5.0,,,,2-0（1-0）,主胜,胜胜,2,2,0,1.0,0.0,ok,no,ok,no
2026-09-06,016,英超,lg-eng,,2.11,0.35,16.0,13.0,9.0,5.0,,,,,,,26.0,,,0.087,1.7599999999999998,3.0,4.0,,,,2-1（1-1）,主胜,平胜,3,2,1,1.0,1.0,ok,ok,ok,ok
2026-09-06,017,德甲,lg-bundes,,1.87,1.29,22.0,17.0,8.0,7.0,,,,,,,24.0,,,0.036,0.5800000000000001,5.0,1.0,,,,1-4（1-0）,客胜,胜负,5,1,4,1.0,0.0,no,no,no,ok
2026-09-06,018,意甲,lg-sa,,1.91,1.4,21.0,15.0,5.0,6.0,,,,,,,5.0,,,0.087,0.51,6.0,-1.0,,,,2-2（0-1）,平,负平,4,2,2,0.0,1.0,ok,no,no,no
2026-09-06,019,西甲,lg-laliga,,1.41,1.82,12.0,7.0,7.0,5.0,,,,,,,30.0,,,-0.2,-0.41000000000000014,5.0,2.0,,,,5-2（2-0）,主胜,胜胜,7,5,2,2.0,0.0,ok,no,ok,no
2026-09-06,020,西甲,lg-laliga,,1.46,0.81,10.0,11.0,3.0,3.0,,,,,,,29.0,,10.0,0.0,0.6499999999999999,-1.0,0.0,,,,0-0（0-0）,平,平平,0,0,0,0.0,0.0,ok,no,no,no
2026-09-06,021,意甲,lg-sa,,1.59,0.11,15.0,3.0,5.0,1.0,,,,,,,28.0,,,0.298,1.48,12.0,4.0,,,,1-1（0-0）,平,平平,2,1,1,0.0,0.0,ok,ok,ok,ok
2026-09-06,022,法甲,lg-ligue1,,1.42,3.29,14.0,18.0,5.0,7.0,,,,,,,26.0,,,,-1.87,-4.0,-2.0,,,,2-3（1-2）,客胜,负负,5,2,3,1.0,2.0,no,no,no,no
2026-09-06,023,西甲,lg-laliga,,1.2,0.47,12.0,6.0,3.0,3.0,,,,,,,1.0,,,-0.471,0.73,6.0,0.0,,,,1-1（0-0）,平,平平,2,1,1,0.0,0.0,ok,ok,no,ok
2026-09-06,024,巴甲,lg-bras,,1.22,1.11,15.0,17.0,4.0,5.0,,,,,,,6.0,,11.0,-0.219,0.10999999999999988,-2.0,-1.0,,,,0-0（0-0）,平,平平,0,0,0,0.0,0.0,ok,no,no,no
2026-09-08,001,韩职,lg-k1,,,,5.0,5.0,1.0,0.0,2.0,6.0,,,,,24.0,,2.0,0.204,,0.0,1.0,-4.0,,,1-0（0-0）,主胜,平胜,1,1,0,0.0,0.0,no,no,no,no
2026-09-08,002,欧冠,lg-ucl,,1.59,0.81,18.0,11.0,4.0,3.0,7.0,3.0,,,,,25.0,,,,0.78,7.0,1.0,4.0,,,1-0（1-0）,主胜,胜胜,1,1,0,1.0,0.0,ok,no,ok,no
2026-09-08,003,欧冠,lg-ucl,1.7,1.46,3.0,14.0,21.0,7.0,9.0,4.0,5.0,,,,,16.0,,2.0,0.6,-1.54,-7.0,-2.0,-1.0,,,2-3（1-3）,客胜,负负,5,2,3,1.0,3.0,no,no,no,no
2026-09-08,004,荷甲,lg-ered,,1.36,1.81,11.0,14.0,3.0,5.0,2.0,4.0,,,,,18.0,,,0.2,-0.44999999999999996,-3.0,-2.0,-2.0,,,2-2（1-1）,平,平平,4,2,2,1.0,1.0,no,no,no,ok
