date,no,league,lgc,lam,xg_h,xg_a,shot_h,shot_a,sot_h,sot_a,cor_h,cor_a,big_h,big_a,inj_h,inj_a,temp,rain,rank_gap,h2h_edge,xg_diff,shot_diff,sot_diff,cor_diff,big_diff,inj_diff,act,act_dir,act_htft,act_balls,act_h,act_a,act_hh,act_ha,v11_dir_hit,v11_score_hit,v11_ht_hit,v11_ou_hit,hm_n_h,hm_fh_sc_h,hm_fh_cc_h,hm_ht_lead_h,hm_ht_trail_h,hm_first_min_h,hm_fh_share_h,hm_n_a,hm_fh_sc_a,hm_fh_cc_a,hm_ht_lead_a,hm_ht_trail_a,hm_first_min_a,hm_fh_share_a,hm_fh_sc_diff,hm_fh_cc_diff,hm_ht_lead_diff,hm_ht_trail_diff,hm_first_min_diff,hm_fh_share_diff,lam_h,lam_a,rain_p,h2h_wr,form5_w,form5_d,form5_l,form_gf,form_ga,lam_sum
2026-09-09,011,英联赛杯,lg-eflcup,,2.4,2.39,16.0,18.0,8.0,6.0,3.0,5.0,,,,,17.0,,0.0,0.6,0.0099999999999997,-2.0,2.0,-2.0,,,6-3（0-1）,主胜,负胜,9,6,3,0.0,1.0,ok,no,no,no,2,1.5,1.0,0.5,0.0,1.5,0.75,3,0.0,0.0,0.0,0.333,88.0,0.0,1.5,1.0,0.5,-0.333,-86.5,0.75,1.8,1.1,,0.6,3.0,1.0,1.0,,,2.9000000000000004
2026-09-09,012,葡超,lg-prime,,0.39,2.99,8.0,21.0,1.0,9.0,3.0,7.0,,,,,21.0,,5.0,-0.2,-2.6,-13.0,-8.0,-4.0,,,0-4（0-1）,客胜,负负,4,0,4,0.0,1.0,ok,no,ok,ok,2,1.5,1.0,0.0,0.0,10.5,1.0,10,1.1,0.2,0.7,0.0,26.0,0.524,0.4,0.8,-0.7,0.0,-15.5,0.476,0.6,2.8,,0.2,4.0,1.0,,,,3.4
2026-09-09,013,解放者杯,lg-copaLib,,3.12,0.47,28.0,6.0,7.0,1.0,10.0,1.0,,,,,20.0,,,0.2,2.6500000000000004,22.0,6.0,9.0,,,1-0（1-0）,主胜,胜胜,1,1,0,1.0,0.0,ok,ok,ok,ok,1,1.0,0.0,1.0,0.0,41.0,1.0,0,,,,,,,,,,,,,1.6,0.7,,0.4,,,,,,2.3
2026-09-09,014,解放者杯,lg-copaLib,,0.86,0.69,14.0,7.0,6.0,3.0,5.0,1.0,,,,,13.0,,0.0,0.0,0.17,7.0,3.0,4.0,,,1-1（1-0）,平,胜平,2,1,1,1.0,0.0,ok,ok,no,ok,0,,,,,,,4,0.75,0.0,0.25,0.0,47.7,0.6,,,,,,,1.2,0.5,,0.4,,,,,,1.7
2026-09-09,015,美职,lg-mls,,0.83,1.37,10.0,20.0,3.0,7.0,2.0,5.0,,,,,20.0,0.0,0.0,,-0.5400000000000001,-10.0,-4.0,-3.0,,,1-1（1-0）,平,胜平,2,1,1,1.0,0.0,ok,ok,ok,no,0,,,,,,,0,,,,,,,,,,,,,,,0.0,,2.0,,,,,
2026-09-10,001,欧冠,lg-ucl,,1.64,0.53,11.0,8.0,5.0,3.0,1.0,3.0,,,,,24.0,,0.0,0.4,1.11,3.0,2.0,-2.0,,,1-1（0-1）,平,负平,2,1,1,0.0,1.0,ok,ok,ok,ok,4,0.5,0.25,0.5,0.25,38.7,0.5,3,0.333,0.0,0.667,0.0,37.0,0.167,0.167,0.25,-0.167,0.25,1.7,0.333,1.3,1.6,,0.6,3.0,1.0,1.0,,,2.9000000000000004
2026-09-10,002,欧冠,lg-ucl,2.7,2.98,1.36,14.0,14.0,6.0,4.0,1.0,5.0,,,,,17.0,,0.0,0.2,1.62,0.0,2.0,-4.0,,,4-1（2-0）,主胜,胜胜,5,4,1,2.0,0.0,ok,no,ok,no,3,1.0,0.667,0.667,0.333,24.0,0.6,2,0.5,0.5,0.5,0.5,4.0,1.0,0.5,0.167,0.167,-0.167,20.0,-0.4,1.3,1.6,,0.5,3.0,1.0,1.0,,,2.9000000000000004
2026-09-10,003,欧冠,lg-ucl,3.95,2.61,0.3,25.0,3.0,12.0,0.0,6.0,3.0,,,,,14.0,,,,2.31,22.0,12.0,3.0,,,5-0（0-0）,主胜,平胜,5,5,0,0.0,0.0,ok,no,ok,ok,3,0.667,0.333,0.667,0.0,5.0,0.5,10,1.0,0.2,0.7,0.1,20.4,0.5,-0.333,0.133,-0.033,-0.1,-15.4,0.0,,1.05,,,4.0,1.0,,,,
2026-09-10,004,欧冠,lg-ucl,2.8,2.09,1.78,18.0,26.0,5.0,8.0,6.0,9.0,,,,,15.0,,0.0,,0.3099999999999998,-8.0,-3.0,-3.0,,,2-3（0-0）,客胜,平负,5,2,3,0.0,0.0,no,no,no,no,0,,,,,,,3,0.333,0.0,0.667,0.0,33.0,0.2,,,,,,,1.3,1.0,,,3.0,2.0,,,,2.3
2026-09-10,005,欧冠,lg-ucl,3.7,3.54,0.84,21.0,11.0,10.0,0.0,7.0,2.0,,,,,16.0,,,0.0,2.7,10.0,10.0,5.0,,,4-0（3-0）,主胜,胜胜,4,4,0,3.0,0.0,ok,no,ok,ok,0,,,,,,,4,0.25,0.5,0.25,0.25,29.2,0.125,,,,,,,2.6,1.1,,0.333,4.0,,,,,3.7
2026-09-10,006,葡超,lg-prime,,0.57,0.61,9.0,9.0,5.0,4.0,5.0,9.0,,,,,18.0,,,,-0.04,0.0,1.0,-4.0,,,2-1（1-1）,主胜,平胜,3,2,1,1.0,1.0,no,no,no,ok,0,,,,,,,1,1.0,2.0,0.0,0.0,1.0,0.5,,,,,,,,1.5,,,1.0,4.0,,,,
2026-09-10,007,解放者杯,lg-copaLib,3.95,1.02,0.98,18.0,4.0,3.0,2.0,10.0,3.0,,,,,16.0,,,0.167,0.04,14.0,1.0,7.0,,,0-2（0-0）,客胜,平负,2,0,2,0.0,0.0,no,no,no,ok,0,,,,,,,6,0.833,0.167,0.5,0.167,38.0,0.455,,,,,,,,1.1,,0.5,3.0,1.0,1.0,,,
2026-09-11,001,日职,lg-j1,,2.12,2.98,15.0,19.0,5.0,6.0,7.0,5.0,,,,,24.0,,5.0,0.0,-0.8599999999999999,-4.0,-1.0,2.0,,,2-3（2-0）,客胜,胜负,5,2,3,2.0,0.0,no,no,no,,2,0.0,0.5,0.0,0.5,49.5,0.0,4,0.5,0.25,0.25,0.25,4.0,0.25,-0.5,0.25,-0.25,0.25,45.5,-0.25,1.3,1.4,,0.333,2.0,1.0,2.0,5.0,7.0,2.7
2026-09-11,002,沙职,lg-spl,,1.09,1.27,10.0,12.0,,,,,,,,,40.0,,17.0,-0.4,-0.1799999999999999,-2.0,,,,,1-3（0-2）,客胜,负负,4,1,3,0.0,2.0,ok,no,ok,,0,,,,,,,3,1.333,0.667,1.0,0.0,11.0,0.571,,,,,,,0.5,1.5,,0.0,0.0,3.0,2.0,2.0,6.0,2.0
2026-09-11,003,德乙,lg-bundes2,,2.13,1.16,26.0,9.0,,,,,,,,,21.0,,13.0,0.0,0.97,17.0,,,,,2-1（1-1）,主胜,平胜,3,2,1,1.0,1.0,ok,ok,no,,1,0.0,0.0,1.0,0.0,75.0,0.0,0,,,,,,,,,,,,,2.0,1.5,,0.333,2.0,1.0,2.0,14.0,6.0,3.5
2026-09-11,004,瑞超,lg-swe,2.3,1.15,0.9,16.0,10.0,,,,,,,,,15.0,,12.0,0.4,0.2499999999999999,6.0,,,,,1-1（0-1）,平,负平,2,1,1,0.0,1.0,no,no,no,,5,0.2,0.2,0.4,0.2,49.7,0.5,9,0.111,0.556,0.0,0.333,18.7,0.333,0.089,-0.356,0.4,-0.133,31.0,0.167,1.6,0.7,,0.6,3.0,1.0,1.0,7.0,4.0,2.3
2026-09-11,005,荷甲,lg-ered,3.6,2.48,0.93,22.0,8.0,,,,,,,,,17.0,,1.0,0.13,1.5499999999999998,14.0,,,,,1-1（1-0）,平,胜平,2,1,1,1.0,0.0,no,no,no,,1,1.0,2.0,0.0,1.0,7.0,0.333,1,1.0,1.0,0.0,0.0,13.0,1.0,0.0,1.0,0.0,1.0,-6.0,-0.667,2.6,1.0,,0.435,1.0,1.0,3.0,16.0,5.0,3.6
2026-09-11,006,荷乙,lg-eers,,,,12.0,17.0,,,,,,,,,18.0,,5.0,0.4,,-5.0,,,,,0-4（0-0）,客胜,平负,4,0,4,0.0,0.0,no,no,no,,0,,,,,,,0,,,,,,,,,,,,,1.9,1.6,,0.6,3.0,1.0,1.0,7.0,10.0,3.5
2026-09-11,007,德甲,lg-bundes,,2.03,2.45,21.0,19.0,,,,,,,,,17.0,,,0.0,-0.4200000000000004,2.0,,,,,1-3（0-1）,客胜,负负,4,1,3,0.0,1.0,no,no,no,,3,0.333,1.0,0.0,0.667,6.0,0.25,2,0.0,0.0,0.0,0.5,,,0.333,1.0,0.0,0.167,,,,0.9,,0.167,1.0,0.0,4.0,,,
2026-09-11,008,意甲,lg-sa,,0.58,3.36,10.0,19.0,,,,,,,,,22.0,,,0.4,-2.78,-9.0,,,,,2-4（1-2）,客胜,负负,6,2,4,1.0,2.0,ok,no,ok,,4,0.25,0.75,0.0,0.25,25.3,0.2,3,0.0,0.333,0.0,0.667,37.0,0.0,0.25,0.417,0.0,-0.417,-11.7,0.2,1.2,1.4,,0.6,3.0,1.0,1.0,6.0,11.0,2.5999999999999996
2026-09-11,009,法甲,lg-ligue1,,1.85,0.95,20.0,13.0,,,,,,,,,19.0,,5.0,-0.189,0.9000000000000001,7.0,,,,,1-0（0-0）,主胜,平胜,1,1,0,0.0,0.0,ok,no,no,,0,,,,,,,3,0.333,0.667,0.0,0.667,23.5,0.143,,,,,,,1.6,1.3,,0.27,,,,,,2.9000000000000004
2026-09-11,010,英冠,lg-champ,,2.51,0.39,19.0,8.0,,,,,,,,,20.0,,14.0,0.0,2.12,11.0,,,,,6-0（2-0）,主胜,胜胜,6,6,0,2.0,0.0,ok,no,ok,,3,1.0,0.667,1.0,0.0,34.7,0.429,1,1.0,0.0,1.0,0.0,28.0,0.333,0.0,0.667,0.0,0.0,6.7,0.096,2.4,0.9,,0.2,1.0,3.0,1.0,15.0,6.0,3.3
2026-09-11,011,西甲,lg-laliga,,1.2,0.08,13.0,3.0,,,,,,,,,32.0,,20.0,0.25,1.12,10.0,,,,,1-0（0-0）,主胜,平胜,1,1,0,0.0,0.0,ok,no,ok,,4,0.25,0.5,0.25,0.5,9.0,0.143,3,0.0,0.0,0.0,0.333,,,0.25,0.5,0.25,0.167,,,1.5,0.9,,0.5,0.0,1.0,4.0,8.0,8.0,2.4
2026-09-11,012,巴甲,lg-bras,3.5,,,,,,,,,,,,,18.0,,7.0,0.4,,,,,,,3-3（1-2）,平,负平,6,3,3,1.0,2.0,ok,no,no,,0,,,,,,,7,0.857,0.571,0.429,0.286,9.5,0.5,,,,,,,1.3,1.1,,0.6,3.0,1.0,1.0,9.0,6.0,2.4000000000000004
2026-09-13,001,日职,lg-j1,2.5,1.42,1.66,22.0,8.0,6.0,5.0,9.0,1.0,3.0,3.0,0.0,0.0,25.0,,,-0.286,-0.24,14.0,1.0,8.0,0.0,0.0,1-1（0-0）,平,平平,2,1,1,0.0,0.0,ok,ok,ok,ok,2,0.5,1.0,0.0,0.0,4.0,0.5,1,0.0,0.0,0.0,0.0,72.0,,0.5,1.0,0.0,0.0,-68.0,,1.5,0.8,,0.286,2.0,1.0,2.0,5.0,2.0,2.3
2026-09-13,002,日乙,lg-j2,3.55,,,,,,,,,,,0.0,0.0,24.0,0.0,,0.133,,,,,,0.0,1-1（1-1）,平,平平,2,1,1,1.0,1.0,no,no,no,no,0,,,,,,,0,,,,,,,,,,,,,2.2,1.35,0.0,0.4,3.0,,,13.0,9.0,3.5500000000000003
2026-09-13,003,西甲,lg-laliga,2.4,1.78,0.48,17.0,12.0,5.0,2.0,1.0,5.0,2.0,0.0,,,33.0,0.0,2.0,-0.167,1.3,5.0,3.0,-4.0,2.0,,1-1（1-0）,平,胜平,2,1,1,1.0,0.0,ok,ok,no,ok,3,0.0,0.333,0.333,0.667,21.0,0.0,4,0.25,0.25,0.0,0.25,45.5,1.0,-0.25,0.083,0.333,0.417,-24.5,-1.0,1.35,1.05,0.0,0.333,0.0,3.0,2.0,2.0,5.0,2.4000000000000004
2026-09-13,004,瑞超,lg-swe,3.0,1.91,0.51,17.0,8.0,8.0,2.0,6.0,4.0,1.0,0.0,,,17.0,4.0,15.0,0.095,1.4,9.0,6.0,2.0,1.0,,3-1（2-1）,主胜,胜胜,4,3,1,2.0,1.0,ok,ok,ok,ok,6,0.333,0.167,0.667,0.167,44.8,0.25,0,,,,,,,,,,,,,1.85,1.15,4.0,0.476,3.0,1.0,1.0,12.0,4.0,3.0
2026-09-13,005,芬超,lg-fin,2.7,,,14.0,14.0,2.0,2.0,7.0,4.0,1.0,1.0,,,13.0,73.0,,-0.155,,0.0,0.0,3.0,0.0,,0-0（0-0）,平,平平,0,0,0,0.0,0.0,ok,no,ok,no,5,1.0,0.4,0.6,0.2,19.0,1.0,3,0.667,0.0,0.667,0.0,39.0,1.0,0.333,0.4,-0.067,0.2,-20.0,0.0,1.55,1.15,73.0,0.259,1.0,2.0,2.0,5.0,7.0,2.7
2026-09-13,006,荷甲,lg-ered,2.7,1.54,0.71,23.0,12.0,6.0,2.0,8.0,6.0,2.0,0.0,,,19.0,7.0,12.0,1.0,0.8300000000000001,11.0,4.0,2.0,2.0,,0-0（0-0）,平,平平,0,0,0,0.0,0.0,ok,no,ok,no,1,2.0,1.0,1.0,0.0,7.0,1.0,3,0.667,0.0,0.333,0.333,41.0,1.0,1.333,1.0,0.667,-0.333,-34.0,0.0,1.65,1.05,7.0,1.0,1.0,2.0,2.0,7.0,9.0,2.7
2026-09-13,007,意甲,lg-sa,2.3,1.08,2.79,,,,,4.0,6.0,4.0,6.0,,,27.0,0.0,14.0,0.3,-1.71,,,-2.0,-2.0,,3-2（3-1）,主胜,胜胜,5,3,2,3.0,1.0,ok,no,ok,no,3,0.0,0.0,0.0,0.667,46.0,0.0,4,0.5,0.25,0.5,0.25,22.0,1.0,-0.5,-0.25,-0.5,0.417,24.0,-1.0,1.3,1.0,0.0,0.2,1.0,1.0,3.0,4.0,9.0,2.3
2026-09-13,008,法甲,lg-ligue1,2.7,1.65,0.38,13.0,8.0,6.0,1.0,2.0,5.0,4.0,0.0,,,21.0,14.0,5.0,0.214,1.27,5.0,5.0,-3.0,4.0,,2-0（1-0）,主胜,胜胜,2,2,0,1.0,0.0,ok,ok,ok,ok,4,0.75,0.0,0.75,0.0,11.0,1.0,1,1.0,2.0,0.0,1.0,9.0,0.5,-0.25,-2.0,0.75,-1.0,2.0,0.5,1.75,0.95,14.0,0.429,2.0,2.0,1.0,8.0,6.0,2.7
2026-09-13,009,德甲,lg-bundes,2.9,2.38,0.94,19.0,10.0,6.0,4.0,7.0,7.0,3.0,0.0,,,20.0,6.0,12.0,0.625,1.44,9.0,2.0,0.0,3.0,,5-0（2-0）,主胜,胜胜,5,5,0,2.0,0.0,ok,no,ok,no,3,0.333,0.667,0.333,0.667,9.5,1.0,2,0.0,1.0,0.0,1.0,19.0,,0.333,-0.333,0.333,-0.333,-9.5,,2.05,0.85,6.0,0.4,2.0,0.0,3.0,12.0,10.0,2.9
2026-09-13,010,西甲,lg-laliga,3.2,2.46,2.63,,,,,3.0,5.0,,,2.0,3.0,29.0,0.0,12.0,-0.679,-0.1699999999999999,,,-2.0,,-1.0,2-4（0-2）,客胜,负负,6,2,4,0.0,2.0,ok,no,ok,no,4,0.0,0.5,0.0,0.25,47.5,,3,0.667,0.0,1.0,0.0,32.5,0.333,-0.667,0.5,-1.0,0.25,15.0,,0.85,2.35,0.0,0.107,1.0,2.0,2.0,5.0,6.0,3.2
2026-09-13,011,挪超,lg-nor,3.3,1.56,2.69,,,,,6.0,2.0,,,1.0,7.0,17.0,0.0,6.0,-0.636,-1.13,,,4.0,,-6.0,1-5（0-1）,客胜,负负,6,1,5,0.0,1.0,ok,no,ok,no,5,0.2,1.0,0.2,0.8,21.0,0.25,5,1.4,0.8,0.4,0.2,14.0,0.467,-1.2,0.2,-0.2,0.6,7.0,-0.217,1.15,2.15,0.0,0.091,1.0,2.0,2.0,8.0,10.0,3.3
2026-09-13,012,法甲,lg-ligue1,2.8,2.49,1.24,,,,,3.0,9.0,,,2.0,6.0,28.0,0.0,4.0,0.0,1.2500000000000002,,,-6.0,,-4.0,2-2（2-1）,平,胜平,4,2,2,2.0,1.0,ok,no,no,no,0,,,,,,,4,0.5,0.0,0.5,0.0,23.0,0.286,,,,,,,1.35,1.45,0.0,0.4,2.0,2.0,1.0,9.0,8.0,2.8
2026-09-13,013,英超,lg-eng,3.1,0.95,0.99,,,,,6.0,7.0,1.0,2.0,5.0,1.0,21.0,1.0,11.0,-0.07,-0.04,,,-1.0,-1.0,4.0,0-1（0-0）,客胜,平负,1,0,1,0.0,0.0,ok,no,ok,no,1,2.0,0.0,1.0,0.0,27.0,0.667,2,0.5,0.0,1.0,0.0,26.0,1.0,1.5,0.0,0.0,0.0,1.0,-0.333,1.35,1.75,1.0,0.395,2.0,1.0,2.0,13.0,10.0,3.1
2026-09-13,014,德甲,lg-bundes,3.4,0.94,2.42,,,,,3.0,9.0,2.0,4.0,2.0,1.0,18.0,43.0,1.0,,-1.48,,,-6.0,-2.0,1.0,1-2（0-1）,客胜,负负,3,1,2,0.0,1.0,ok,ok,ok,ok,2,1.0,1.0,0.5,0.5,2.0,0.5,4,0.75,0.25,0.5,0.0,3.5,0.333,0.25,0.75,0.0,0.5,-1.5,0.167,1.1,2.3,43.0,,4.0,1.0,,16.0,9.0,3.4
2026-09-13,015,意甲,lg-sa,2.6,1.81,0.25,,,,,,,,,7.0,6.0,29.0,0.0,4.0,0.273,1.56,,,,,1.0,1-0（0-0）,主胜,平胜,1,1,0,0.0,0.0,ok,no,ok,no,4,0.0,0.0,0.0,0.25,66.0,0.0,3,0.0,0.333,0.0,0.333,56.0,0.0,0.0,-0.333,0.0,-0.083,10.0,0.0,1.55,1.05,0.0,0.545,1.0,1.0,3.0,11.0,8.0,2.6
2026-09-13,016,西甲,lg-laliga,2.6,0.7,0.88,8.0,3.0,,,,,1.0,2.0,6.0,2.0,33.0,0.0,8.0,0.5,-0.18,5.0,,,-1.0,4.0,1-1（0-0）,平,平平,2,1,1,0.0,0.0,ok,ok,ok,ok,4,0.25,0.0,0.25,0.25,47.0,1.0,4,0.75,0.5,0.5,0.0,20.3,0.75,-0.5,-0.5,-0.25,0.25,26.7,0.25,1.25,1.35,0.0,0.6,2.0,1.0,2.0,6.0,5.0,2.6
2026-09-13,017,葡超,lg-prime,3.05,2.9,1.11,,,,,,,,,1.0,3.0,32.0,0.0,6.0,0.769,1.7899999999999998,,,,,-2.0,3-1（1-1）,主胜,平胜,4,3,1,1.0,1.0,ok,ok,ok,ok,11,1.091,0.182,0.727,0.0,28.1,0.48,1,0.0,0.0,0.0,0.0,87.0,0.0,1.091,0.182,0.727,0.0,-58.9,0.48,2.3,0.75,0.0,0.846,3.0,1.0,1.0,15.0,3.0,3.05
2026-09-13,018,荷甲,lg-ered,3.3,3.71,2.26,,,,,9.0,5.0,4.0,4.0,6.0,1.0,18.0,24.0,9.0,0.8,1.4500000000000002,,,4.0,0.0,5.0,4-1（0-3）,主胜,负胜,5,4,1,0.0,3.0,ok,no,ok,no,1,2.0,1.0,1.0,0.0,5.0,0.667,2,0.5,0.5,0.5,0.0,21.0,0.5,1.5,0.5,0.5,0.0,-16.0,0.167,,0.85,24.0,0.85,1.0,2.0,2.0,17.0,5.0,
2026-09-13,019,意甲,lg-sa,2.6,0.9,1.0,10.0,18.0,6.0,8.0,3.0,9.0,2.0,2.0,6.0,8.0,23.0,1.0,2.0,-0.538,-0.0999999999999999,-8.0,-2.0,-6.0,0.0,-2.0,3-2（0-0）,主胜,平胜,5,3,2,0.0,0.0,no,no,no,no,4,0.5,0.25,0.25,0.25,10.5,0.667,3,0.333,0.0,0.333,0.0,45.0,0.5,0.167,0.25,-0.083,0.25,-34.5,0.167,1.15,1.45,1.0,0.154,2.0,2.0,1.0,9.0,6.0,2.5999999999999996
2026-09-13,020,法甲,lg-ligue1,2.9,1.31,1.16,16.0,15.0,5.0,7.0,3.0,2.0,3.0,2.0,2.0,0.0,18.0,6.0,7.0,-0.917,0.1500000000000001,1.0,-2.0,1.0,1.0,2.0,0-1（0-1）,客胜,负负,1,0,1,0.0,1.0,ok,no,ok,no,1,2.0,0.0,1.0,0.0,12.0,0.667,2,1.0,0.5,0.5,0.0,25.5,0.667,1.0,-0.5,0.5,0.0,-13.5,0.0,1.2,1.7,6.0,0.0,1.0,3.0,1.0,8.0,9.0,2.9
2026-09-13,021,西甲,lg-laliga,2.7,0.25,1.92,8.0,13.0,3.0,5.0,9.0,3.0,1.0,3.0,2.0,1.0,22.0,6.0,2.0,-0.444,-1.67,-5.0,-2.0,6.0,-2.0,1.0,0-3（0-0）,客胜,平负,3,0,3,0.0,0.0,ok,no,ok,ok,5,0.0,0.0,0.2,0.0,68.5,,2,0.0,0.0,0.5,0.0,46.0,,0.0,0.0,-0.3,0.0,22.5,,1.3,1.4,6.0,0.167,2.0,1.0,2.0,6.0,8.0,2.7
2026-09-12,001,韩职,lg-k1,2.69,,,9.0,9.0,3.0,3.0,6.0,9.0,,,,,27.0,,5.0,0.0,,0.0,0.0,-3.0,,,2-1（0-0）,主胜,平胜,3,2,1,0.0,0.0,ok,ok,ok,ok,6,0.167,0.333,0.0,0.0,57.8,0.333,5,0.8,0.6,0.0,0.0,23.3,0.667,-0.633,-0.267,0.0,0.0,34.5,-0.334,1.45,1.25,,0.4,2.0,1.0,2.0,5.0,4.0,2.7
2026-09-12,002,韩职,lg-k1,2.7,,,8.0,15.0,3.0,11.0,1.0,5.0,,,,,28.0,,2.0,-0.4,,-7.0,-8.0,-4.0,,,1-2（1-1）,客胜,平负,3,1,2,1.0,1.0,ok,ok,ok,ok,9,0.222,0.444,0.111,0.222,26.8,0.25,5,1.4,0.0,0.4,0.2,32.8,0.583,-1.178,0.444,-0.289,0.022,-6.0,-0.333,,1.5,,0.0,2.0,3.0,0.0,5.0,2.0,
2026-09-12,003,日职,lg-j1,2.95,4.53,0.42,20.0,10.0,11.0,3.0,9.0,4.0,5.0,0.0,,,27.0,,4.0,0.7,4.11,10.0,8.0,5.0,5.0,,6-1（3-0）,主胜,胜胜,7,6,1,3.0,0.0,ok,no,ok,no,1,0.0,0.0,1.0,0.0,,,3,0.667,0.333,0.667,0.0,35.0,0.667,-0.667,-0.333,0.333,0.0,,,,0.95,,0.25,,,,6.0,4.0,
2026-09-12,004,日职,lg-j1,3.19,0.73,3.58,11.0,16.0,5.0,9.0,5.0,13.0,0.0,8.0,,,28.0,24.0,7.0,0.4,-2.85,-5.0,-4.0,-8.0,-8.0,,0-2（0-1）,客胜,负负,2,0,2,0.0,1.0,ok,no,ok,no,2,1.0,0.5,0.5,0.0,55.0,0.286,3,0.0,0.333,0.0,0.0,48.3,0.0,1.0,0.167,0.5,0.0,6.7,0.286,1.45,1.75,24.0,0.0,,,,3.0,7.0,3.2
2026-09-12,005,西甲,lg-laliga,2.75,1.46,2.35,11.0,16.0,7.0,13.0,4.0,6.0,2.0,4.0,,,22.0,,11.0,-0.25,-0.8900000000000001,-5.0,-6.0,-2.0,-2.0,,2-1（1-1）,主胜,平胜,3,2,1,1.0,1.0,no,no,no,,2,1.5,1.0,0.5,0.0,20.0,1.0,4,0.5,0.0,0.5,0.0,49.3,0.222,1.0,1.0,0.0,0.0,-29.3,0.778,,1.45,,0.25,,,,7.0,8.0,
2026-09-12,006,意甲,lg-sa,2.8,1.86,1.95,17.0,26.0,5.0,6.0,8.0,9.0,2.0,1.0,,,27.0,,12.0,-1.0,-0.0899999999999998,-9.0,-1.0,-1.0,1.0,,1-1（0-1）,平,负平,2,1,1,0.0,1.0,ok,ok,no,ok,3,0.333,1.0,0.0,0.667,50.5,0.5,3,1.0,0.333,0.667,0.0,11.5,0.75,-0.667,0.667,-0.667,0.667,39.0,-0.25,0.85,1.95,,0.0,,,,1.0,7.0,2.8
2026-09-12,007,德甲,lg-bundes,3.55,2.36,0.21,19.0,5.0,9.0,0.0,6.0,2.0,2.0,0.0,,,24.0,,15.0,0.5,2.15,14.0,9.0,4.0,2.0,,5-0（2-0）,主胜,胜胜,5,5,0,2.0,0.0,ok,no,ok,no,2,0.5,0.0,1.0,0.0,26.0,1.0,2,1.0,1.0,0.5,0.5,2.0,0.667,-0.5,-1.0,0.5,-0.5,24.0,0.333,2.35,1.2,,0.5,,,,5.0,1.0,3.55
2026-09-12,008,德甲,lg-bundes,3.5,2.09,2.15,19.0,11.0,5.0,5.0,4.0,5.0,2.0,3.0,,,25.0,,8.0,-0.5,-0.06,8.0,0.0,-1.0,-1.0,,1-3（0-2）,客胜,负负,4,1,3,0.0,2.0,no,no,no,ok,2,1.0,0.0,0.5,0.0,19.0,0.4,2,0.5,0.0,1.0,0.0,6.0,1.0,0.5,0.0,-0.5,0.0,13.0,-0.6,,1.5,,0.0,,,,5.0,0.0,
2026-09-12,010,德甲,lg-bundes,3.85,1.09,2.42,8.0,30.0,5.0,5.0,2.0,14.0,1.0,0.0,,,22.0,,6.0,0.0,-1.3299999999999998,-22.0,0.0,-12.0,1.0,,2-2（0-1）,平,负平,4,2,2,0.0,1.0,ok,no,no,ok,2,0.0,0.5,0.5,0.5,6.0,0.0,2,1.0,0.0,0.5,0.5,1.0,0.5,-1.0,0.5,0.0,0.0,5.0,-0.5,,1.65,,0.5,,,,7.0,1.0,
2026-09-12,011,德甲,lg-bundes,3.3,2.6,2.23,20.0,16.0,8.0,5.0,5.0,7.0,6.0,5.0,,,25.0,0.0,,0.3,0.3700000000000001,4.0,3.0,-2.0,1.0,,2-1（1-0）,主胜,胜胜,3,2,1,1.0,0.0,no,no,no,ok,2,0.5,0.0,1.0,0.0,45.0,0.5,3,1.0,0.0,0.667,0.333,32.5,0.5,-0.5,0.0,0.333,-0.333,12.5,0.0,,,0.0,0.4,,,,,,
2026-09-12,009,德甲,lg-bundes,2.75,1.68,0.42,14.0,10.0,8.0,0.0,7.0,3.0,7.0,0.0,,,21.0,,9.0,-0.5,1.26,4.0,8.0,4.0,7.0,,3-0（1-0）,主胜,胜胜,3,3,0,1.0,0.0,ok,no,ok,ok,4,0.0,0.75,0.25,0.5,36.5,0.0,2,0.0,0.5,0.0,0.5,26.0,,0.0,0.25,0.25,0.0,10.5,,,1.0,,0.0,,,,5.0,2.0,
2026-09-12,012,英超,lg-eng,3.2,0.91,1.38,12.0,14.0,7.0,5.0,10.0,4.0,2.0,4.0,,,23.0,0.0,,0.9,-0.4699999999999998,-2.0,2.0,6.0,-2.0,,2-2（1-2）,平,负平,4,2,2,1.0,2.0,no,no,no,ok,3,1.0,1.0,0.333,0.333,9.0,0.3,5,0.6,0.0,0.2,0.0,17.0,1.0,0.4,1.0,0.133,0.333,-8.0,-0.7,,,0.0,0.4,2.0,2.0,1.0,8.0,7.0,
2026-09-12,013,英超,lg-eng,3.0,1.75,0.5,20.0,8.0,10.0,2.0,2.0,1.0,4.0,2.0,,,21.0,0.0,,-0.7,1.25,12.0,8.0,1.0,2.0,,2-2（1-1）,平,平平,4,2,2,1.0,1.0,ok,no,ok,ok,3,1.0,1.0,1.0,0.0,5.0,1.0,3,0.0,0.0,0.667,0.0,57.0,0.0,1.0,1.0,0.333,0.0,-52.0,1.0,,,0.0,0.2,1.0,2.0,2.0,4.0,5.0,
